x,y,feature_name,description,data_type,num_unique_values,percent_missing,examples,dataset_id
14.015192,-2.303944,v(g),"McCabe ""cyclomatic complexity"" metric.",float64,108,0%,"[2.0, 3.0, 1.0, 1.0, 2.0]",1053
14.007765,-2.2829676,ev(g),"McCabe ""essential complexity"" metric.",float64,74,0%,"[20.0, 3.0, 1.0, 1.0, 1.0]",1053
14.028412,-2.3130705,iv(g),"McCabe ""design complexity"" metric.",float64,82,0%,"[1.0, 1.0, 3.0, 6.0, 9.0]",1053
13.961529,-2.3919644,lOCode,McCabe's line count of code,float64,291,0%,"[36.0, 2.0, 20.0, 13.0, 10.0]",1053
13.349318,-2.5417607,lOComment,Number of lines of comments in the code.,float64,88,0%,"[6.0, 0.0, 0.0, 0.0, 0.0]",1053
13.325409,-2.53762,lOBlank,Number of blank lines in the code.,float64,95,0%,"[1.0, 34.0, 16.0, 4.0, 3.0]",1053
13.3776,-2.5686707,locCodeAndComment,Indicates the number of lines of code that are both<br>code and comments.,uint8,30,0%,"[0, 0, 0, 0, 0]",1053
13.022453,-1.8120306,uniq_Op,Number of unique operators in the module.,float64,69,0%,"[0.0, 27.0, 9.0, 6.0, 9.0]",1053
12.977311,-1.8262811,uniq_Opnd,Number of unique operands in the module.,float64,172,0%,"[100.0, 16.0, 0.0, 5.0, 8.0]",1053
13.036234,-1.7910888,total_Op,Total number of operators in the module.,float64,582,0%,"[5.0, 28.0, 3.0, 59.0, 63.0]",1053
13.018027,-1.8118674,total_Opnd,Number of unique operands in the module.,float64,469,0%,"[3.0, 18.0, 200.0, 2.0, 140.0]",1053
12.382703,-1.7027869,branchCount,Number of branches in the flow graph of a module.,float64,147,0%,"[27.0, 3.0, 9.0, 3.0, 1.0]",1053
13.102114,-1.8483993,PERCENT_PUB_DATA,Percentage of data that is public and protected data in<br>a class.,uint8,12,0%,"[0, 0, 0, 0, 100]",1066
13.224336,-1.8170062,ACCESS_TO_PUB_DATA,The amount of times that a class's public and protected<br>data is accessed.,uint8,1,0%,"[0, 0, 0, 0, 0]",1066
13.3106365,-1.6805798,COUPLING_BETWEEN_OBJECTS,Number of distinct non-inheritance-related classes on which a class depends.,uint8,25,0%,"[10, 14, 4, 15, 8]",1066
11.882671,4.59793,DEPTH,The level for a class.,uint8,7,0%,"[3, 4, 6, 1, 1]",1066
12.903042,-1.6203183,LACK_OF_COHESION_OF_METHODS,Percentage of methods in a class that use a particular<br>data field.,uint8,41,0%,"[83, 100, 72, 75, 88]",1066
13.313799,-1.6992583,NUM_OF_CHILDREN,Number of classes derived from a specified class.,uint8,6,0%,"[0, 0, 0, 0, 0]",1066
13.380539,-1.5615835,DEP_ON_CHILD,Whether a class is dependent on a descendant.,uint8,2,0%,"[0, 0, 0, 0, 0]",1066
12.768637,-1.9356337,FAN_IN,Number of calls by higher modules.,uint8,4,0%,"[1, 0, 0, 1, 1]",1066
13.357492,-1.7559887,RESPONSE_FOR_CLASS,Number of methods implemented within a class plus the number<br>of methods accessible to an object class due to inheritance.,uint8,63,0%,"[25, 38, 30, 33, 8]",1066
13.307434,-1.7526803,WEIGHTED_METHODS_PER_CLASS,Number of methods implemented within a class.,uint8,39,0%,"[25, 3, 22, 7, 5]",1066
13.511122,-2.78789,minLOC_BLANK,Number of lines with only white space or no text<br>content.,uint8,1,0%,"[0, 0, 0, 0, 0]",1066
12.2751255,-1.6310611,minBRANCH_COUNT,Minimum number of branches for each module.,uint8,1,0%,"[1, 1, 1, 1, 1]",1066
13.441018,-2.5893085,minLOC_CODE_AND_COMMENT,Minimum number of lines of code that contain both code<br>and comment in a class.,uint8,1,0%,"[0, 0, 0, 0, 0]",1066
13.454134,-2.5411253,minLOC_COMMENTS,Minimum number of lines of code that are comments in<br>a class.,uint8,1,0%,"[0, 0, 0, 0, 0]",1066
13.766037,-2.1033316,minCYCLOMATIC_COMPLEXITY,Minimum cyclomatic complexity of a class.,uint8,1,0%,"[1, 1, 1, 1, 1]",1066
13.989566,-2.052519,minDESIGN_COMPLEXITY,Design complexity is a measure of a module's decision structure<br>as it relates to calls to other modules.,uint8,1,0%,"[1, 1, 1, 1, 1]",1066
13.704732,-2.036708,minESSENTIAL_COMPLEXITY,Minimum essential complexity of a class.,uint8,1,0%,"[1, 1, 1, 1, 1]",1066
13.477268,-2.6011386,minLOC_EXECUTABLE,Minimum number of lines of code that contain only code<br>and white space in a class.,uint8,5,0%,"[0, 1, 0, 0, 2]",1066
14.338258,-1.4708886,minHALSTEAD_CONTENT,Minimum value of the complexity of a given algorithm independent<br>of the language used to express the algorithm.,float64,13,0%,"[0.0, 0.0, 5.33, 4.75, 0.0]",1066
14.5372925,-1.3418845,minHALSTEAD_DIFFICULTY,Halstead's difficulty metric is a measure of the difficulty of<br>understanding a program.,float64,7,0%,"[1.0, 1.0, 0.0, 0.0, 1.5]",1066
14.042156,-1.1512027,minHALSTEAD_EFFORT,Minimum estimated mental effort required to develop the program.,float64,12,0%,"[0.0, 0.0, 12.0, 0.0, 0.0]",1066
13.97815,-1.1260468,minHALSTEAD_ERROR_EST,Minimum estimated number of errors in the program.,float64,2,0%,"[0.0, 0.0, 0.0, 0.0, 0.0]",1066
14.516135,-1.3799706,minHALSTEAD_LENGTH,Minimum Halstead length of a class.,uint8,9,0%,"[3, 1, 6, 4, 3]",1066
14.488515,-1.3325722,minHALSTEAD_LEVEL,Minimum Halstead level of the program.,float64,16,0%,"[0.5, 0.0, 0.0, 0.0, 0.0]",1066
14.034785,-1.1786946,minHALSTEAD_PROG_TIME,Estimated minimum amount of time to implement the algorithm.,float64,12,0%,"[1.72, 0.26, 0.67, 0.0, 0.0]",1066
14.54637,-1.3915902,minHALSTEAD_VOLUME,Minimum Halstead Volume of a class.,float64,8,0%,"[8.0, 0.0, 0.0, 4.75, 0.0]",1066
13.291548,-1.6917702,minNUM_OPERANDS,Minimum number of operands in a class.,uint8,6,0%,"[0, 0, 0, 1, 1]",1066
13.226714,-1.6735818,minNUM_OPERATORS,Minimum number of unique operators used in a class.,uint8,7,0%,"[1, 1, 2, 1, 2]",1066
13.230569,-1.6721665,minNUM_UNIQUE_OPERANDS,Minimum number of unique operands in a class.,uint8,6,0%,"[1, 1, 0, 5, 1]",1066
13.229326,-1.6785496,minNUM_UNIQUE_OPERATORS,Minimum number of unique operators in a class.,uint8,6,0%,"[1, 0, 3, 2, 3]",1066
13.503272,-2.4681575,minLOC_TOTAL,Minimum number of lines of code in a class.,uint8,7,0%,"[7, 2, 1, 3, 1]",1066
13.515469,-2.7980146,maxLOC_BLANK,Number of lines with only white space or no text<br>content.,uint8,25,0%,"[0, 0, 3, 0, 0]",1066
12.295783,-1.6575751,maxBRANCH_COUNT,Maximum number of branches for each module.,uint8,38,0%,"[17, 39, 1, 1, 1]",1066
13.43257,-2.6012173,maxLOC_CODE_AND_COMMENT,Maximum number of lines of code that contain both code<br>and comment.,uint8,12,0%,"[0, 0, 0, 1, 0]",1066
13.4318075,-2.5387466,maxLOC_COMMENTS,Maximum number of lines of comments in a class.,uint8,26,0%,"[3, 0, 0, 1, 2]",1066
13.826015,-2.1527836,maxCYCLOMATIC_COMPLEXITY,Maximum cyclomatic complexity of a class.,uint8,30,0%,"[1, 1, 45, 2, 19]",1066
13.965515,-2.0868704,maxDESIGN_COMPLEXITY,Design complexity is a measure of a module's decision structure<br>as it relates to calls to other modules.,uint8,24,0%,"[3, 1, 2, 5, 2]",1066
13.864545,-2.0054257,maxESSENTIAL_COMPLEXITY,Maximum essential complexity of a module.,uint8,19,0%,"[9, 5, 6, 11, 5]",1066
13.472752,-2.436415,maxLOC_EXECUTABLE,Maximum number of lines of executable code in a class.,float64,82,0%,"[25.0, 97.0, 46.0, 144.0, 33.0]",1066
14.503102,-1.4100802,maxHALSTEAD_CONTENT,Halstead complexity measure of the maximum complexity of a given<br>algorithm independent of the language used to express the algorithm.,float64,122,0%,"[46.6, 33.08, 51.76, 5.33, 193.06]",1066
14.239724,-1.2227405,maxHALSTEAD_DIFFICULTY,Maximum difficulty level of the program.,float64,112,0%,"[2.5, 1.5, 4.67, 1.5, 14.74]",1066
14.035259,-1.1438144,maxHALSTEAD_EFFORT,Estimated mental effort required to develop the program.,float64,123,0%,"[114916.0, 0.0, 5829.1, 9158.6, 66460.03]",1066
13.979481,-1.1080885,maxHALSTEAD_ERROR_EST,Estimated number of errors in the program.,float64,63,0%,"[0.69, 0.77, 0.03, 0.17, 0.3]",1066
14.508795,-1.3811051,maxHALSTEAD_LENGTH,Maximum Halstead length of a class.,float64,104,0%,"[0.0, 6.0, 148.0, 1.0, 69.0]",1066
14.416614,-1.2647132,maxHALSTEAD_LEVEL,Level at which the program can be understood.,float64,18,0%,"[0.67, 1.0, 0.67, 1.0, 0.0]",1066
14.050809,-1.1674837,maxHALSTEAD_PROG_TIME,Estimated amount of time to implement the algorithm.,float64,123,0%,"[21.11, 5454.4, 0.0, 2.15, 8202.01]",1066
14.549243,-1.3934075,maxHALSTEAD_VOLUME,Maximum Halstead volume of a class.,float64,118,0%,"[2551.41, 8.0, 11.61, 1304.76, 55.35]",1066
13.252232,-1.6570735,maxNUM_OPERANDS,Maximum number of operands in a class.,float64,88,0%,"[71.0, 45.0, 41.0, 35.0, 29.0]",1066
13.227206,-1.6643232,maxNUM_OPERATORS,Maximum number of unique operators in a class.,float64,97,0%,"[36.0, 152.0, 291.0, 3.0, 94.0]",1066
13.211108,-1.6457455,maxNUM_UNIQUE_OPERANDS,Maximum number of unique operands used in a class.,uint8,63,0%,"[14, 16, 30, 14, 19]",1066
13.208238,-1.6831187,maxNUM_UNIQUE_OPERATORS,Maximum number of unique operators in a class.,uint8,31,0%,"[16, 13, 21, 14, 24]",1066
13.450574,-2.4597769,maxLOC_TOTAL,Maximum number of lines of code in a class.,float64,85,0%,"[4.0, 65.0, 150.0, 1.0, 2.0]",1066
13.516677,-2.7877061,avgLOC_BLANK,Average number of lines with only white space or no<br>text content in a class.,float64,83,0%,"[0.454546, 0.722222, 7.416667, 0.0, 1.571429]",1066
12.313703,-1.6728481,avgBRANCH_COUNT,Average number of branches for each module.,float64,95,0%,"[5.285714, 5.342857, 4.333333, 1.0, 9.857143]",1066
13.406508,-2.5627193,avgLOC_CODE_AND_COMMENT,Average number of lines of code that contain both code<br>and comment in a class.,float64,33,0%,"[0.1, 0.0, 0.0, 0.0, 0.071429]",1066
13.427196,-2.5725684,avgLOC_COMMENTS,Average number of lines of comments in a class.,float64,69,0%,"[0.0, 0.0, 0.580645, 0.125, 0.0]",1066
13.982703,-2.0881493,avgCYCLOMATIC_COMPLEXITY,Cyclomatic complexity is a measure of the complexity of a<br>module's decision structure.,float64,90,0%,"[1.0, 1.610526, 1.944444, 2.103896, 1.0]",1066
14.0138445,-2.113003,avgDESIGN_COMPLEXITY,Design complexity is a measure of a module's decision structure<br>as it relates to calls to other modules.,float64,92,0%,"[1.2, 2.458333, 3.333333, 1.0, 5.217391]",1066
13.861385,-2.0226831,avgESSENTIAL_COMPLEXITY,The average essential complexity of a class is a measure<br>of the degree to which a module contains unstructured constructs.,float64,60,0%,"[1.142857, 1.6, 1.0, 1.0, 1.0]",1066
13.478514,-2.7154422,avgLOC_EXECUTABLE,Average number of source lines of code that contain only<br>code and white space.,float64,114,0%,"[11.777778, 0.2, 0.0, 27.181818, 4.88]",1066
14.436945,-1.4067467,avgHALSTEAD_CONTENT,Halstead complexity measure of the average size of the operands<br>in a class.,float64,133,0%,"[5.424, 5.943333, 32.521905, 32.564928, 25.40381]",1066
14.4892,-1.3214881,avgHALSTEAD_DIFFICULTY,Halstead's difficulty level of the program.,float64,125,0%,"[3.5, 16.0675, 4.378, 1.25, 4.183429]",1066
14.01997,-1.1358784,avgHALSTEAD_EFFORT,Estimated mental effort required to develop the program.,float64,133,0%,"[836.3691, 7.2, 7435.989, 26699.18, 24.53]",1066
13.992744,-1.120513,avgHALSTEAD_ERROR_EST,Estimated number of errors in the program.,float64,110,0%,"[0.201333, 0.0, 0.029524, 0.024643, 0.029524]",1066
14.47144,-1.3636147,avgHALSTEAD_LENGTH,Halstead length is a Halstead metric that contains the total<br>number of operator occurrences and total number of operand occurrences.,float64,129,0%,"[0.0, 24.8, 23.0, 34.555556, 39.580645]",1066
14.512031,-1.3287694,avgHALSTEAD_LEVEL,Halstead level at which the program can be understood.,float64,129,0%,"[0.78, 0.172, 0.155, 0.262143, 0.67]",1066
14.073281,-1.2037377,avgHALSTEAD_PROG_TIME,Estimated amount of time to implement the algorithm.,float64,132,0%,"[1107.457, 92.99696, 25.23364, 0.794, 6.325]",1066
14.009829,-1.1132653,avgHALSTEAD_VOLUME,Estimated average number of bits required for coding the program.,float64,133,0%,"[0.0, 178.367778, 224.245, 873.028421, 20.363333]",1066
13.252141,-1.6407694,avgNUM_OPERANDS,Average number of operands in a class.,float64,122,0%,"[7.866667, 7.428571, 1.6, 5.575758, 7.909091]",1066
13.201094,-1.6905079,avgNUM_OPERATORS,Number of unique operators in a class.,float64,126,0%,"[8.0, 20.833333, 10.384615, 3.833333, 15.305556]",1066
13.244162,-1.6576965,avgNUM_UNIQUE_OPERANDS,Average number of unique operands in a class.,float64,116,0%,"[8.75, 1.666667, 9.777778, 1.0, 5.21875]",1066
13.17812,-1.7067566,avgNUM_UNIQUE_OPERATORS,Number of unique operators in a class.,float64,115,0%,"[3.666667, 4.0, 2.666667, 6.4, 9.0]",1066
13.489403,-2.4783773,avgLOC_TOTAL,Average total lines of code in a class.,float64,124,0%,"[14.5, 79.818182, 2.0, 14.0, 33.8]",1066
13.500253,-2.7886786,sumLOC_BLANK,Number of lines with only white space or no text<br>content.,float64,57,0%,"[79.0, 0.0, 36.0, 0.0, 219.0]",1066
12.289047,-1.6579463,sumBRANCH_COUNT,Number of branches for each module.,float64,85,0%,"[11.0, 68.0, 69.0, 254.0, 3.0]",1066
13.421102,-2.6043708,sumLOC_CODE_AND_COMMENT,Sum of lines that contain both code and comment.,uint8,16,0%,"[0, 0, 0, 0, 0]",1066
13.352713,-2.5771744,sumLOC_COMMENTS,Total number of lines of code that are comments.,uint8,41,0%,"[0, 94, 13, 0, 0]",1066
13.971779,-2.0774746,sumCYCLOMATIC_COMPLEXITY,Cyclomatic complexity is a measure of the complexity of a<br>module's decision structure.,float64,70,0%,"[89.0, 5.0, 6.0, 69.0, 1.0]",1066
13.945941,-2.0603397,sumDESIGN_COMPLEXITY,Design complexity is a measure of a module's decision structure<br>as it relates to calls to other modules.,float64,70,0%,"[6.0, 42.0, 1.0, 149.0, 35.0]",1066
13.770212,-1.9850525,sumESSENTIAL_COMPLEXITY,Sum of the essential complexity of a class.,float64,51,0%,"[20.0, 18.0, 19.0, 17.0, 5.0]",1066
13.436066,-2.6952631,sumLOC_EXECUTABLE,Sum of source lines of code that contain only code<br>and white space.,float64,108,0%,"[3.0, 122.0, 11.0, 0.0, 6.0]",1066
14.485793,-1.3949919,sumHALSTEAD_CONTENT,Halstead complexity measure that quantifies the complexity of a given<br>algorithm independent of the language used to express the algorithm.,float64,131,0%,"[735.06, 37.83, 288.06, 36.29, 27.12]",1066
14.511446,-1.3664335,sumHALSTEAD_DIFFICULTY,Halstead's difficulty metric is a measure of the difficulty of<br>understanding a program.,float64,124,0%,"[77.44, 8.0, 163.64, 6.5, 57.22]",1066
14.02493,-1.1350541,sumHALSTEAD_EFFORT,Estimated mental effort required to develop the program.,float64,131,0%,"[38353.73, 103026.17, 0.0, 16470.51, 220828.71]",1066
13.9667425,-1.0936506,sumHALSTEAD_ERROR_EST,Estimated number of errors in the program.,float64,90,0%,"[0.43, 0.37, 1.27, 0.12, 0.93]",1066
14.490308,-1.3801061,sumHALSTEAD_LENGTH,Halstead length is a Halstead metric that includes the total<br>number of operator occurrences and total number of operand occurrences.,float64,118,0%,"[2419.0, 2157.0, 3487.0, 289.0, 1338.0]",1066
14.501431,-1.340364,sumHALSTEAD_LEVEL,Halstead's level of difficulty in understanding the program.,float64,119,0%,"[1.67, 5.15, 1.08, 2.54, 0.92]",1066
14.043731,-1.1713977,sumHALSTEAD_PROG_TIME,Estimated amount of time to implement the algorithm.,float64,130,0%,"[5.97, 0.0, 511.13, 8808.43, 855.11]",1066
14.52316,-1.3857356,sumHALSTEAD_VOLUME,Halstead volume is a Halstead metric that contains the minimum<br>number of bits required for coding the program.,float64,131,0%,"[18081.27, 2500.02, 122.18, 1785.31, 43.61]",1066
13.20309,-1.6819098,sumNUM_OPERANDS,Number of unique operands in a class.,float64,117,0%,"[478.0, 4.0, 22.0, 9.0, 230.0]",1066
13.189969,-1.694085,sumNUM_OPERATORS,Number of unique operators in a class.,float64,116,0%,"[310.0, 132.0, 67.0, 15.0, 135.0]",1066
13.184893,-1.678107,sumNUM_UNIQUE_OPERANDS,Number of unique operands in a class.,float64,99,0%,"[0.0, 252.0, 106.0, 22.0, 5.0]",1066
13.21296,-1.675743,sumNUM_UNIQUE_OPERATORS,Number of unique operators in a class.,float64,101,0%,"[88.0, 207.0, 15.0, 60.0, 64.0]",1066
13.321614,-2.450281,sumLOC_TOTAL,Total Lines of Code.,float64,121,0%,"[402.0, 101.0, 256.0, 381.0, 5.0]",1066
13.239517,-2.412638,lOCodeAndComment,The number of lines of code and comments in a<br>module.,uint8,8,0%,"[2, 0, 0, 0, 0]",1063
13.329723,-2.547062,LOC_BLANK,Number of blank lines in the code.,uint8,25,0%,"[0, 0, 0, 12, 7]",1065
12.361568,-1.6892452,BRANCH_COUNT,Number of branches in the flow graph of the software<br>module.,uint8,35,0%,"[5, 1, 3, 1, 12]",1065
13.059214,-2.0515392,CALL_PAIRS,Number of call pairs in the source code.,uint8,34,0%,"[7, 2, 16, 14, 5]",1065
13.244385,-2.3368692,LOC_CODE_AND_COMMENT,The number of lines of code and comments in a<br>software module.,uint8,6,0%,"[0, 0, 0, 0, 0]",1065
13.341733,-2.486571,LOC_COMMENTS,The number of lines of comments in the source code.,uint8,20,0%,"[0, 0, 2, 2, 0]",1065
12.824342,-1.9981152,CONDITION_COUNT,Number of conditions in the code that can be evaluated<br>to either true or false.,uint8,29,0%,"[4, 0, 24, 4, 6]",1065
13.989932,-2.295745,CYCLOMATIC_COMPLEXITY,McCabe's cyclomatic complexity of the software module.,uint8,24,0%,"[4, 1, 1, 1, 5]",1065
13.897886,-2.265713,CYCLOMATIC_DENSITY,The density of the McCabe's cyclomatic complexity in the source<br>code.,float64,34,0%,"[0.21, 0.33, 0.33, 0.2, 0.21]",1065
12.770276,-1.9766815,DECISION_COUNT,Number of decision points in the code.,uint8,16,0%,"[10, 4, 0, 0, 20]",1065
13.94721,-2.0872405,DECISION_DENSITY,Decision density is a measure of the complexity of the<br>decision logic in a software module.,float64,22,0%,"[0.0, 0.0, 0.0, 0.0, 2.0]",1065
13.941689,-2.0458853,DESIGN_COMPLEXITY,Design complexity of the software module.,uint8,21,0%,"[1, 1, 1, 1, 4]",1065
13.813777,-2.07218,DESIGN_DENSITY,The design density of the software module.,float64,27,0%,"[1.0, 1.0, 1.0, 1.0, 1.0]",1065
12.397601,-1.6862576,EDGE_COUNT,Number of edges in the flow graph of the module.,uint8,87,0%,"[12, 109, 19, 3, 1]",1065
13.960496,-2.2460146,ESSENTIAL_COMPLEXITY,McCabe's essential complexity metric is a measure of the number<br>of linearly independent paths through a program's source code.,uint8,13,0%,"[1, 3, 3, 1, 14]",1065
13.796662,-2.1072168,ESSENTIAL_DENSITY,"The essential density of the software, which is a measure<br>of the complexity of the code.",float64,26,0%,"[0.0, 0.0, 0.0, 0.0, 0.0]",1065
13.163198,-2.2891428,LOC_EXECUTABLE,The number of lines of executable code in a software<br>module.,uint8,74,0%,"[111, 3, 25, 4, 2]",1065
12.995157,-1.8368416,PARAMETER_COUNT,Number of parameters in a function.,uint8,4,0%,"[2, 0, 1, 0, 0]",1065
13.812092,-2.063759,GLOBAL_DATA_COMPLEXITY,The feature represents the global data complexity of a software<br>module.,uint8,22,0%,"[1, 1, 1, 1, 5]",1065
13.639234,-2.253185,GLOBAL_DATA_DENSITY,The density of global data in the source code.,float64,31,0%,"[1.0, 0.59, 1.0, 0.67, 0.86]",1065
14.501197,-1.3797019,HALSTEAD_DIFFICULTY,Halstead's difficulty metric measures the difficulty of understanding a program<br>by counting the number of unique operators and operands.,float64,223,0%,"[2.5, 3.0, 6.5, 16.0, 3.5]",1065
14.167213,-1.1969532,HALSTEAD_ERROR_EST,The Halstead error estimate is a measure of the expected<br>number of errors in a program.,float64,77,0%,"[0.04, 0.23, 0.01, 0.02, 0.01]",1065
14.507243,-1.361827,HALSTEAD_LENGTH,"Halstead's length metric is a measure of the length of<br>a program, which is calculated by adding the total number<br>of operators and operands in the program.",float64,177,0%,"[30.0, 7.0, 4.0, 348.0, 1.0]",1065
14.4643,-1.3147011,HALSTEAD_PROG_TIME,Halstead's estimated program time.,float64,296,0%,"[294.0, 3.33, 593.54, 6.64, 545.36]",1065
14.534391,-1.3841475,HALSTEAD_VOLUME,Halstead's volume of the source code.,float64,276,0%,"[166.8, 1746.85, 15.51, 484.26, 110.36]",1065
12.879474,-2.0459187,MODIFIED_CONDITION_COUNT,Counts the number of modified conditions in the code.,uint8,18,0%,"[2, 1, 5, 0, 0]",1065
12.834506,-2.0373871,MULTIPLE_CONDITION_COUNT,Counts the number of multiple conditions in a code module.,uint8,29,0%,"[0, 0, 0, 2, 23]",1065
12.433605,-1.7105492,NODE_COUNT,Number of nodes in the flow graph of the software<br>module.,uint8,77,0%,"[30, 3, 7, 27, 67]",1065
13.986197,-2.303364,NORMALIZED_CYLOMATIC_COMPLEXITY,McCabe's cyclomatic complexity normalized to a range between 0 and<br>1.,float64,34,0%,"[0.14, 0.34, 0.06, 0.25, 0.33]",1065
12.986724,-1.8803241,NUM_OPERANDS,Number of operands in the source code.,float64,116,0%,"[10.0, 4.0, 36.0, 43.0, 12.0]",1065
13.02679,-1.862823,NUM_OPERATORS,Number of unique operators in the source code.,float64,147,0%,"[3.0, 27.0, 91.0, 6.0, 6.0]",1065
13.001001,-1.861181,NUM_UNIQUE_OPERANDS,Number of unique operands in the source code of a<br>software module.,uint8,70,0%,"[1, 14, 43, 16, 23]",1065
12.977093,-1.89873,NUM_UNIQUE_OPERATORS,Number of unique operators in the source code of a<br>software module.,uint8,29,0%,"[6, 7, 8, 5, 7]",1065
13.939385,-2.381494,NUMBER_OF_LINES,McCabe's line count of code.,float64,89,0%,"[9.0, 53.0, 4.0, 19.0, 4.0]",1065
13.358708,-2.4959898,PERCENT_COMMENTS,Percentage of comments in the source code.,float64,87,0%,"[0.0, 0.0, 6.25, 68.75, 0.0]",1065
13.179201,-2.3215616,LOC_TOTAL,The total number of lines of code in a software<br>module.,uint8,77,0%,"[11, 3, 3, 7, 3]",1065
8.562439,-4.840359,buoy,Unknown feature that has been binarized to convert the numeric<br>target feature to a two-class nominal target feature.,category,59,0%,"['28', '23', '14', '28', '53']",839
8.391733,6.572944,zon_winds,Zonal winds at 10 meters above the surface.,float64,114,13%,"[-4.5, 0.0, -4.4, -4.1, 2.8]",839
8.610765,6.02822,air_temp,Air temperature in degrees Celsius.,float64,322,13%,"[28.55, 28.53, 27.3, 25.26, 28.08]",839
10.575177,0.80858094,patient,Represents the patient's unique identifier.,uint8,38,0%,"[37, 27, 36, 5, 23]",945
11.594742,2.0227273,time,Time taken to complete a task in seconds.,float64,60,0%,"[159.0, 119.0, 318.0, 130.0, 25.0]",945
9.754082,-4.7794895,status,"Binary representation of the target feature, where '1' indicates a<br>lower target value and '0' indicates a higher target value.",category,2,0%,"['1', '1', '0', '1', '1']",945
5.3012156,4.930868,disease_type,Type of disease that a patient has.,category,4,0%,"['Glomerulo_Nephritis', 'Glomerulo_Nephritis', 'Other', 'Glomerulo_Nephritis', 'Acute_Nephritis']",945
14.474671,16.966206,bkblk,Indicates whether the black king is in check or not.,category,2,0%,"['f', 'f', 'f', 'f', 'f']",3
14.4387665,16.952553,bknwy,Indicates whether the black knight is in the way of<br>the black king or not.,category,2,0%,"['f', 'f', 'f', 'f', 'f']",3
14.437619,16.910887,bkon8,Indicates whether the black king is on the 8th rank<br>or not.,category,2,0%,"['f', 'f', 'f', 'f', 'f']",3
14.4079,16.897367,bkona,Indicates whether the black king is on the a-file or<br>not.,category,2,0%,"['f', 'f', 'f', 'f', 'f']",3
14.496833,16.997005,bkspr,Indicates whether the black king is in check or not.,category,2,0%,"['f', 'f', 't', 'f', 't']",3
14.445047,16.926409,bkxbq,Indicates whether the black king is in check by the<br>white queen or not.,category,2,0%,"['f', 't', 't', 'f', 'f']",3
14.462683,16.901945,bkxcr,Indicates whether the black king is in check by the<br>white rook or not.,category,2,0%,"['f', 't', 't', 'f', 'f']",3
14.454685,16.950804,bkxwp,Indicates whether the black king is in the same file<br>as the white pawn.,category,2,0%,"['f', 'f', 'f', 't', 'f']",3
14.449823,16.94869,blxwp,Indicates whether the black pawn is blocked or not.,category,2,0%,"['t', 'f', 'f', 'f', 'f']",3
14.389309,16.850552,bxqsq,Indicates whether the black queen is in the square.,category,2,0%,"['f', 't', 'f', 'f', 't']",3
14.449439,16.958138,cntxt,Indicates whether the black king is in check or not.,category,2,0%,"['t', 't', 'f', 'f', 'f']",3
14.486663,16.98491,dsopp,Indicates whether the black king is in check or not.,category,2,0%,"['t', 'f', 'f', 't', 'f']",3
14.418739,16.872654,dwipd,Indicates the number of white pieces that are in danger<br>of being captured by black.,category,2,0%,"['l', 'l', 'g', 'l', 'g']",3
14.448899,16.938055,hdchk,Indicates whether the black king is in check or not.,category,2,0%,"['f', 'f', 'f', 'f', 'f']",3
14.420972,16.9079,katri,Indicates whether the black king is in check or not.,category,3,0%,"['n', 'n', 'n', 'n', 'n']",3
14.463252,16.956043,mulch,Indicates whether the black king is in check or not.,category,2,0%,"['f', 'f', 'f', 'f', 'f']",3
14.350975,16.63787,qxmsq,Indicates the position of the queen on the chess board.,category,2,0%,"['f', 'f', 'f', 'f', 'f']",3
14.451426,16.94286,r2ar8,Indicates whether the black king is in the second row<br>from the right or not.,category,2,0%,"['f', 't', 't', 'f', 'f']",3
14.457633,16.950684,reskd,Indicates whether the black king is in check or not.,category,2,0%,"['f', 'f', 'f', 'f', 't']",3
14.460499,16.953781,reskr,Indicates whether the black king is in check or not.,category,2,0%,"['f', 'f', 'f', 'f', 'f']",3
14.455098,16.966259,rimmx,Indicates whether the black king is in check or not.,category,2,0%,"['f', 'f', 'f', 'f', 'f']",3
14.442542,16.829994,rkxwp,Indicates whether the rook can capture the pawn or not.,category,2,0%,"['f', 'f', 't', 't', 'f']",3
14.384073,16.668516,rxmsq,Indicates the rank of the rook's position on the chess<br>board.,category,2,0%,"['f', 'f', 'f', 'f', 'f']",3
14.424332,16.834309,simpl,Indicates whether the white king is in a position to<br>capture the black pawn.,category,2,0%,"['t', 't', 'f', 'f', 'f']",3
14.471606,16.956476,skach,Indicates whether the king is in check or not.,category,2,0%,"['f', 'f', 'f', 'f', 'f']",3
14.416367,16.818682,skewr,Indicates whether the white king is in a position to<br>capture the black rook.,category,2,0%,"['t', 'f', 't', 'f', 'f']",3
14.411723,16.796202,skrxp,Indicates whether the black king is in a position to<br>capture the white rook.,category,2,0%,"['f', 'f', 'f', 'f', 'f']",3
14.5248575,17.007292,spcop,Indicates whether the king is in check or not.,category,2,0%,"['f', 'f', 'f', 'f', 'f']",3
14.492383,16.970633,stlmt,Indicates whether the king is in checkmate or not.,category,2,0%,"['f', 'f', 'f', 'f', 'f']",3
14.460421,16.846638,thrsk,Indicates whether the black king is threatened by the white<br>rook or not.,category,2,0%,"['f', 'f', 'f', 'f', 'f']",3
14.504641,16.982574,wkcti,Indicates whether the white king is in check or not.,category,2,0%,"['f', 'f', 'f', 'f', 'f']",3
